id,name,description,zip_code,neighborhood,latitude,longitude,property_type,room_type,n_accommodates,n_bathrooms,n_bedrooms,n_beds,amenities,price,minimum_nights,maximum_nights,availability_365,n_reviews,first_review,last_review,n_reviews_per_month,score_rating,score_cleanliness,score_location,score_value,host_id,host_name,host_is_superhost,host_n_listings,url_listing,url_picture
l_713746278543934794,"Near Lake Travis! pet friendly,  fenced in yard!","Enjoy the peace and quiet at The Krow's Nest Cottage. Sit back and relax on the patio, BBQ and enjoy dinner on the patio lounge area or the outdoor dining area. <br />A private, fenced in yard, with a fire pit for you to spend evenings around roasting marshmallows and making campfire memories. <br />Take a trip to the lake which is a mile from the cottage. Parking is available just outside your gate. <br />Everything you need to feel right at home. <br />Restaurants down the street and shopping near by!",78734,Lakeway,30.41347,-97.92376,Entire home,Entire home/apt,2,1.0,1.0,2.0,Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Coffee maker: drip coffee maker;Room-darkening shades;Cooking basics;BBQ grill;Laundromat nearby;TV;Private backyard – Fully fenced;Bathtub;Blender;Free parking on premises – 2 spaces;Keypad;Body soap;Wine glasses;Outdoor dining area;Dishes and silverware;Exterior security cameras on property;Cleaning products;Hot water kettle;Freezer;Hot water;Clothing storage: closet and wardrobe;Baking sheet;Heating;Conditioner;First aid kit;Microwave;Barbecue utensils;Kitchenette;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Fire pit;Breakfast;Hair dryer;Shower gel;Pets allowed;Coffee;Fire extinguisher;Hangers;Bed linens,237.0,2.0,1125.0,166,19,2024-06-02,2025-11-29,0.76,5.0,5.0,4.89,4.95,h_49747248,Kris,f,1,https://www.airbnb.com/rooms/713746278543934794,https://a0.muscache.com/pictures/miso/Hosting-713746278543934794/original/72e9fe6f-e4d0-4b91-a66d-07d0dd146a75.jpeg
l_1570416681276696622,Downtown Designer Estate | Heated Pool + Theater,"Step into spacious modern luxury at this designer estate furnished with premium designer pieces and crafted for guests who appreciate elevated living. Within 5 minutes from Downtown Austin, the home features expansive spaces, 4 private bedroom suites, a heated pool, a cinematic 100"" theater, manicured gardens, and gourmet Italian appliances. Each suite includes spa-quality baths and hotel-grade bedding. Gated, private, and curated for the most discerning guests seeking the best of Austin.",78702,East Austin,30.27941,-97.70772,Entire home,Entire home/apt,14,4.5,4.0,6.0,"Refrigerator;Dining table;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;BBQ grill;Room-darkening shades;Cooking basics;TV;Private backyard – Fully fenced;Bathtub;Oven;Blender;Stainless steel gas stove;Body soap;Wine glasses;Outdoor dining area;Smart lock;Trash compactor;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Essentials;Hot water kettle;Ethernet connection;Freezer;Hot water;Sun loungers;Coffee maker: drip coffee maker, Keurig coffee machine;Pool;Pack ’n play/Travel crib - always at the listing;Baking sheet;Dryer;Heating;Conditioner;Sound system;Dedicated workspace;First aid kit;Microwave;Barbecue utensils;Clothing storage: walk-in closet and closet;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Fire pit;Free parking garage on premises;Washer;Hair dryer;Shower gel;Kitchen;Pets allowed;Coffee;Fire extinguisher;Hangers;Bed linens",591.5,1.0,365.0,332,37,2025-12-12,2026-06-16,5.75,5.0,4.97,4.86,4.97,h_13098359,Allison,t,2,https://www.airbnb.com/rooms/1570416681276696622,https://a0.muscache.com/pictures/hosting/Hosting-1570416681276696622/original/d16ce158-c8e3-4db6-b302-3eb8a22e380b.jpeg
l_1415214905384147444,"Landing | Stylish 2BD, Courtyard, Pool","Stay in the heart of Southeast Austin at Arise Riverside. Perfect for flexible stays of any length, Arise Riverside puts you minutes from Tesla, Oracle, and the airport, with quick routes to downtown. Enjoy full kitchens with quartz countertops, in-unit laundry, fast WiFi, and open living spaces made for extended stays. Unwind by the resort-style pool, hit the game lounge, break a sweat in the fitness center, or relax in the hammock courtyard.",78741,Riverside,30.220505402115815,-97.6909688944466,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,Refrigerator;Air conditioning;Iron;Toaster;Carbon monoxide alarm;Cooking basics;TV;Private entrance;Oven;Wine glasses;Dishwasher;Dishes and silverware;Host greets you;Coffee maker;Essentials;Hot water kettle;Hot water;Clothing storage;Baking sheet;Dryer;Heating;Dedicated workspace;Microwave;Smoke alarm;Wifi;Patio or balcony;Washer;Hair dryer;Elevator;Stove;Kitchen;Pets allowed;Coffee;Fire extinguisher;Hangers;Bed linens,92.93,30.0,365.0,335,0,,,,,,,,h_263502162,Landing,f,67,https://www.airbnb.com/rooms/1415214905384147444,https://a0.muscache.com/pictures/hosting/Hosting-1415214905384147444/original/206cb44c-5b4e-4226-8009-2bf9f81ffe29.jpeg
l_1687861314517431307,Bright East Riverside Loft - 10 mins from Downtown,Keep it simple at this peaceful and centrally-located place. 10 minutes from Downtown and all the famous Austin activities.,78741,Riverside,30.235241960406555,-97.72801062856284,Entire rental unit,Entire home/apt,2,1.0,,1.0,Refrigerator;Dining table;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Cooking basics;TV;Bathtub;Oven;Lockbox;Outdoor pool;Body soap;Long term stays allowed;Dishwasher;Dishes and silverware;Coffee maker;Essentials;Free dryer – In unit;Freezer;Hot water;Central heating;Clothing storage;Microwave;Self check-in;Smoke alarm;Wifi;Free parking on premises;Washer;Hair dryer;Elevator;Shower gel;Induction stove;Kitchen;Coffee;Fire extinguisher;Bed linens,128.0,2.0,365.0,358,2,2026-05-20,2026-05-21,1.71,5.0,5.0,5.0,5.0,h_385427172,Geovanna,f,3,https://www.airbnb.com/rooms/1687861314517431307,https://a0.muscache.com/pictures/hosting/Hosting-1687861314517431307/original/6625e969-04dd-4118-b320-2a5fa87836ab.jpeg
l_1512025433820043909,Charming 2x2 Apt in ATX by UT!,Keep it simple at this peaceful and centrally-located place.,78705,University of Texas,30.29194211437328,-97.74663793173546,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,Refrigerator;Wifi;Body soap;Air conditioning;Shampoo;Baking sheet;Heating;Shower gel;Coffee maker;TV;Microwave;Kitchen;Hot water;Bathtub;Oven,240.0,1.0,365.0,46,11,2025-11-12,2026-05-22,1.48,4.73,4.64,4.91,4.73,h_114023820,Hunter,f,47,https://www.airbnb.com/rooms/1512025433820043909,https://a0.muscache.com/pictures/miso/Hosting-1186896065255081158/original/fa43e34c-7411-42b7-ac1c-7b51f29efeb8.png
l_30414000,Breathtaking Lake Travis Views | Austin Superhost,"Views! Lake Travis retreat with great water views in Austin's exclusive Hill Country. Minutes from boat launches, The Oasis restaurant, and world-class events like SXSW, Austin City Limits, Formula 1, MotoGP, SEC Football, College Sports, and UT Football. Perfect for families, couples, or groups seeking premium lake area living just 20 minutes from downtown Austin.",78734,Lakeway,30.39397,-97.9173,Entire home,Entire home/apt,8,2.0,3.0,6.0,"Life size games;Refrigerator;Dining table;Clothing storage: walk-in closet, closet, wardrobe, and dresser;Crib;Iron;Toaster;Shampoo;Central air conditioning;Ceiling fan;Carbon monoxide alarm;Room-darkening shades;Cooking basics;Samsung stainless steel electric stove;BBQ grill;Indoor fireplace: wood-burning;TV;Children’s books and toys;Fire extinguisher;Private backyard – Fully fenced;Bathtub;Oven;Blender;Body soap;Free washer – In unit;Wine glasses;Outdoor dining area;Single level home;Smart lock;Free street parking;Private patio or balcony;Dishwasher;Valley view;Dishes and silverware;Outdoor furniture;Coffee maker;Cleaning products;Essentials;Hot water kettle;Rice maker;Mini fridge;Freezer;Hot water;Board games;Lake access;Baking sheet;Heating;Conditioner;Dedicated workspace;Pack ’n play/Travel crib;First aid kit;Microwave;Barbecue utensils;Cleaning available during stay;Self check-in;Extra pillows and blankets;Smoke alarm;Wifi;Free parking on premises;Fire pit;Lake view;Hair dryer;Hammock;Pets allowed;Shower gel;Kitchen;Courtyard view;Coffee;Free dryer – In unit;Books and reading material;Hangers;Bed linens",362.0,2.0,1125.0,261,127,2019-02-01,2026-05-31,1.41,4.88,4.79,4.93,4.89,h_3747974,Vahid,t,1,https://www.airbnb.com/rooms/30414000,https://a0.muscache.com/pictures/miso/Hosting-30414000/original/44b8b71e-3723-4f2e-bb67-70238c4da0a0.jpeg
l_1461877194497305696,Upper Echelon at The Domain,"Welcome to Upper Echelon at The Domain, your peaceful and spacious retreat in the heart of Austin’s premier district. This modern 1-bedroom, 2-bath suite features an additional den, ideal for remote work, weekend getaways, or extended stays. Relax with luxury touches like soft linens, spa-quality towels, and ambient lighting. Located minutes from the best shopping, dining, and entertainment The Domain has to offer. <br /><br />Book your stay today and experience Austin in elevated comfort.",78758,North Austin,30.40194,-97.72458,Entire rental unit,Entire home/apt,3,2.0,1.0,3.0,Refrigerator;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Coffee maker: drip coffee maker;Cooking basics;BBQ grill;Stainless steel single oven;TV;Private entrance;Bathtub;Keypad;Clothing storage: walk-in closet;Body soap;Exercise equipment;Outdoor dining area;Single level home;Free street parking;Private patio or balcony;Dishwasher;Dishes and silverware;Outdoor furniture;Cleaning products;Essentials;Hot water kettle;Freezer;Hot water;Central heating;Pool;Stainless steel electric stove;Baking sheet;Shared gym in building;Pool view;Conditioner;Dedicated workspace;Microwave;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Free parking on premises;Fire pit;Dryer – In unit;Washer;Elevator;Shower gel;Kitchen;Coffee;Fire extinguisher;Hangers;Bed linens,179.17,2.0,40.0,247,9,2025-10-17,2026-05-31,1.08,4.89,4.89,5.0,4.89,h_39095186,Os'Sad,t,1,https://www.airbnb.com/rooms/1461877194497305696,https://a0.muscache.com/pictures/hosting/Hosting-1461877194497305696/original/8569337a-8e41-42ad-a424-a99463dd4881.jpeg
l_1575646215790075010,Spacious Lake Austin Retreat | Game Room+ Fire Pit,"Elevated comfort at this private 4-bedroom estate on 1+ acre near Lake Austin. Sleeps 11–14 with refined interiors, two spacious living areas, and upscale finishes throughout. The fully updated home offers an open, inviting layout perfect for relaxing or entertaining. Enjoy a fully equipped game room and unwind on a serene outdoor deck with firepit, outdoor TV, and dining for 10. 20 Minutes from downtown and Lake Austin this retreat blends privacy, style, and convenience for a premium stay.",78730,West Austin,30.33953,-97.8245,Entire home,Entire home/apt,14,2.5,4.0,5.0,Air conditioning;BBQ grill;Shampoo;Carbon monoxide alarm;Bidet;TV;Bathtub;Body soap;Exercise equipment;Outdoor dining area;Exterior security cameras on property;Pool table;Hot water;Conditioner;Dedicated workspace;First aid kit;Smoke alarm;Wifi;Free parking on premises;Fire pit;Washer;Indoor fireplace;Shower gel;Kitchen;Fire extinguisher,742.0,2.0,28.0,357,2,2026-05-17,2026-06-13,1.58,5.0,5.0,5.0,5.0,h_544301,Nathaniel Joseph,f,1,https://www.airbnb.com/rooms/1575646215790075010,https://a0.muscache.com/pictures/hosting/Hosting-1575646215790075010/original/e1909b53-6b13-4e92-abf2-4c631cba491c.png
l_920910010921944265,Fully loaded-walk to HEB! Lake Austin•UT•DT•Domain,"Amid Texas hills, a home reimagined,<br />2 stories, high-speed wifi, dreams enshrined.<br />King-sized beds, Roku HDTVs glow,<br />3 workspaces inspire, passions aglow.<br /><br />Private backyard, nature's tranquil hymn,<br />10 minutes to downtown, where lights gleam.<br />Domain, UT, and FC stadium near,<br />Grocery, post office, all conveniences appear.<br /><br />Starbucks whispers tales, fragrant and sweet,<br />In this haven, moments of bliss complete.<br />No reviews, no worries- just new furnishing delight,<br />This poetic escape, memories ignite.",78731,Rosedale,30.350609423240456,-97.75595262269276,Entire home,Entire home/apt,8,,3.0,4.0,Refrigerator;Dining table;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;BBQ grill;Mountain view;Room-darkening shades;Fireplace guards;Cooking basics;Laundromat nearby;TV;Children’s books and toys;Private entrance;Free parking garage on premises – 2 spaces;Bathtub;Single oven;Body soap;Outdoor dining area;Long term stays allowed;Smart lock;Free street parking;Private patio or balcony;Dishwasher;Children’s dinnerware;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Hot water kettle;Coffee maker;Freezer;Hot water;Sun loungers;Board games;Pack ’n play/Travel crib - always at the listing;Baking sheet;Private backyard – Not fully fenced;Dryer;Crib - always at the listing;Heating;Conditioner;Dedicated workspace;First aid kit;Microwave;Barbecue utensils;Cleaning available during stay;Gas stove;Clothing storage: walk-in closet and closet;Self check-in;Smoke alarm;Wifi;Fire pit;Washer;Hair dryer;Indoor fireplace;Pets allowed;Shower gel;Kitchen;Courtyard view;Coffee;Fire extinguisher;Hangers;Bed linens,387.0,3.0,1125.0,304,28,2023-07-02,2026-01-03,0.77,4.79,4.82,4.61,4.61,h_521759063,Ruidan,t,3,https://www.airbnb.com/rooms/920910010921944265,https://a0.muscache.com/pictures/miso/Hosting-920910010921944265/original/acff2770-3b38-41f4-aa11-921174a6b929.jpeg
l_1132542754545394141,pvt Queen Bedroom w/direct shared bathroom access,"This Queen Bedroom with direct bathroom access has it all: queen bed, 2 drawer large nightstands, smart touch lamps with integrated USB A and C ports, desk, chair, 4 drawer dresser and closet.  <br /><br />It has a door with direct access to the shared upstairs bathroom.  There is also a door to the foyer hallway.  The toilet and shower are in their own lockable room.  <br /><br />Shared spaces include office, upstairs bathroom,  downstairs bathroom, media and living rooms, kitchen, dining area, laundry and patio.",78727,Northwest Austin,30.425365798793415,-97.68198581877022,Private room in home,Private room,2,1.5,,1.0,Refrigerator;Dining table;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;BBQ grill;Room-darkening shades;Fireplace guards;Cooking basics;Laundromat nearby;TV;Children’s books and toys;Bathtub;Oven;Blender;Keypad;Backyard;Body soap;Wine glasses;Outdoor dining area;Long term stays allowed;Free street parking;Dishwasher;Dishes and silverware;Outdoor furniture;Exterior security cameras on property;Cleaning products;Essentials;Ethernet connection;Table corner guards;Coffee maker;Rice maker;Freezer;Hot water;Lock on bedroom door;Smoking allowed;Clothing storage;Baking sheet;Dryer;Heating;Conditioner;Sound system;Dedicated workspace;First aid kit;Microwave;Barbecue utensils;Cleaning available during stay;Luggage dropoff allowed;Extra pillows and blankets;Self check-in;Smoke alarm;Wifi;Free parking on premises;Patio or balcony;Washer;Hair dryer;Indoor fireplace;Shower gel;Stove;Kitchen;Coffee;Fire extinguisher;Books and reading material;Hangers;Bed linens,28.22,30.0,1125.0,109,5,2024-08-23,2026-01-22,0.22,4.6,4.4,4.8,4.6,h_395497614,Mike,f,4,https://www.airbnb.com/rooms/1132542754545394141,https://a0.muscache.com/pictures/miso/Hosting-980761521155055318/original/88e7109a-88b0-411e-97c6-4b2d979fa7a7.jpeg
l_47964780,"Top floor 1 BR w/King Bed, Desk, and in unit W/D","Perfect for mid or long‑term stays (30 days+), this comfortable 1-bedroom apartment in north central Austin blends comfort, convenience, and style with a location that puts all you needs within walking distance.",78757,Rosedale,30.35474,-97.73654,Entire condo,Entire home/apt,3,1.0,1.0,2.0,Refrigerator;Air conditioning;Iron;Toaster;Shampoo;Carbon monoxide alarm;Ceiling fan;Cooking basics;Laundromat nearby;Private entrance;Bathtub;Oven;Free parking on premises – 2 spaces;Keypad;Long term stays allowed;Trash compactor;Dishwasher;Hangers;Dishes and silverware;Coffee maker;Cleaning products;Essentials;Exercise equipment: yoga mat;Freezer;Hot water;Clothing storage;Baking sheet;Dryer;Heating;Conditioner;Dedicated workspace;Microwave;Shared pool;Fast wifi – 320 Mbps;Luggage dropoff allowed;Self check-in;Smoke alarm;Washer;Hair dryer;Shared gym nearby;Stove;Kitchen;Pets allowed;Fire extinguisher;Books and reading material;TV with standard cable;Bed linens,91.5,30.0,1125.0,307,20,2021-03-30,2026-05-16,0.31,5.0,5.0,4.9,4.9,h_7965819,Ann,t,2,https://www.airbnb.com/rooms/47964780,https://a0.muscache.com/pictures/miso/Hosting-47964780/original/939586b3-3e2b-4633-ace2-3ea88c90e35f.jpeg
l_1445563664464780427,Stone Haven ATX - A Lakefront Home,"Stone Haven is more than just a destination — it’s a realm of refinement carved in stone. Nestled on a pristine lakefront with private beach access and a shimmering pool, this 8,400-square-foot mansion evokes the charm of a medieval castle fused with modern luxury. <br />With six beautifully appointed bedrooms and space to sleep 20+ guests, it’s the ideal setting to relax, recharge, and reconnect — whether you're gathering for a special celebration, company retreat, or weekend escape.",78730,West Austin,30.33345098561132,-97.8250855841366,Entire home,Entire home/apt,16,8.0,7.0,11.0,"Refrigerator;Dining table;Air conditioning;Shampoo;Cooking basics;TV;Private backyard – Fully fenced;Bathtub;Oven;Blender;Body soap;Wine glasses;Outdoor dining area;Smart lock;Free street parking;Ping pong table;Dishwasher;Dishes and silverware;Outdoor furniture;Essentials;Pool table;Mini fridge;Freezer;Hot water;Sun loungers;Coffee maker: drip coffee maker, Keurig coffee machine;Board games;Private BBQ grill;Clothing storage;Pool;Baking sheet;EV charger - level 2, tesla only;Conditioner;Sound system;Dedicated workspace;First aid kit;Microwave;Barbecue utensils;Private hot tub;Self check-in;Smoke alarm;Wifi;Free parking on premises;Fire pit;Patio or balcony;Washer;Hair dryer;Indoor fireplace;Stove;Kitchen;Coffee;Free dryer – In unit;Books and reading material;Hangers;Bed linens",3067.5,1.0,1125.0,343,5,2025-08-26,2026-03-01,0.5,5.0,4.8,5.0,4.6,h_699337880,Stone Haven ATX,t,1,https://www.airbnb.com/rooms/1445563664464780427,https://a0.muscache.com/pictures/prohost-api/Hosting-1445563664464780427/original/6cc5e100-bdd9-4c41-88bf-9467464ed63b.jpeg
